id	prompt	generated_nl	gold_standard_nl	lang	model	prompt_type	query	tokenized_generated_nl	tokenized_gold_standard_nl	sentence_bleu	sentence_nist	rougeL	levenshtein
5	"Имея следующий SPARQL запрос: PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { wd:Q60 wdt:P6 ?uri . } 
 Где:
 wd:Q60 именуется как ""Нью-Йорк.""
 wdt:P6 именуется как ""глава правительства.""
 Трансформируй SPARQL запрос в вопрос на естественном языке. Выведи только транфсормируемый вопрос"	What are the distinct URI's of entities that have been the head of government for New York?	Кто мер Нью Йорка?	ru	mistralai/Mistral-7B-Instruct-v0.2	ZERO_SHOT	PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { wd:Q60 wdt:P6 ?uri . }	"['What', 'are', 'the', 'distinct', 'URI', ""'s"", 'of', 'entities', 'that', 'have', 'been', 'the', 'head', 'of', 'government', 'for', 'New', 'York', '?']"	['Кто', 'мер', 'Нью', 'Йорка', '?']	0.1831	0.1222	0.0	87.0
7	"Имея следующий SPARQL запрос: PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { wd:Q91 wdt:P20 ?uri }  
 Где:
 wd:Q91 именуется как ""Авраам Линкольн.""
 wdt:P20 именуется как ""место смерти.""
 Трансформируй SPARQL запрос в вопрос на естественном языке. Выведи только транфсормируемый вопрос"	What are the distinctive URI's of the places where Abraham Lincoln passed away?	Где умер Авраам Линкольн	ru	mistralai/Mistral-7B-Instruct-v0.2	ZERO_SHOT	PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { wd:Q91 wdt:P20 ?uri } 	"['What', 'are', 'the', 'distinctive', 'URI', ""'s"", 'of', 'the', 'places', 'where', 'Abraham', 'Lincoln', 'passed', 'away', '?']"	['Где', 'умер', 'Авраам', 'Линкольн']	0.0	0.0	0.0	76.0
7	"Имея следующий SPARQL запрос: PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { wd:Q91 wdt:P20 ?uri }  
 Где:
 wd:Q91 именуется как ""Авраам Линкольн.""
 wdt:P20 именуется как ""место смерти.""
 Трансформируй SPARQL запрос в вопрос на естественном языке. Выведи только транфсормируемый вопрос"	What are the distinctive URI's of the places where Abraham Lincoln passed away?	Где умер Абрахам Линкольн?	ru	mistralai/Mistral-7B-Instruct-v0.2	ZERO_SHOT	PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { wd:Q91 wdt:P20 ?uri } 	"['What', 'are', 'the', 'distinctive', 'URI', ""'s"", 'of', 'the', 'places', 'where', 'Abraham', 'Lincoln', 'passed', 'away', '?']"	['Где', 'умер', 'Абрахам', 'Линкольн', '?']	0.1883	0.1548	0.0	75.0
7	"Имея следующий SPARQL запрос: PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { wd:Q91 wdt:P20 ?uri }  
 Где:
 wd:Q91 именуется как ""Авраам Линкольн.""
 wdt:P20 именуется как ""место смерти.""
 Трансформируй SPARQL запрос в вопрос на естественном языке. Выведи только транфсормируемый вопрос"	What are the distinctive URI's of the places where Abraham Lincoln passed away?	Когда умер Абрахам Линкольн?	ru	mistralai/Mistral-7B-Instruct-v0.2	ZERO_SHOT	PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { wd:Q91 wdt:P20 ?uri } 	"['What', 'are', 'the', 'distinctive', 'URI', ""'s"", 'of', 'the', 'places', 'where', 'Abraham', 'Lincoln', 'passed', 'away', '?']"	['Когда', 'умер', 'Абрахам', 'Линкольн', '?']	0.1883	0.1548	0.0	75.0
8	"Имея следующий SPARQL запрос: PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { wd:Q51747 wdt:P113 ?uri . } 
 Где:
 wd:Q51747 именуется как ""Air China.""
 wdt:P113 именуется как ""узловой аэропорт.""
 Трансформируй SPARQL запрос в вопрос на естественном языке. Выведи только транфсормируемый вопрос"	What are the distinct airports that serve as hubs for Air China?	Какие аэропорты обслуживает авиакомпания Air China	ru	mistralai/Mistral-7B-Instruct-v0.2	ZERO_SHOT	PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { wd:Q51747 wdt:P113 ?uri . }	['What', 'are', 'the', 'distinct', 'airports', 'that', 'serve', 'as', 'hubs', 'for', 'Air', 'China', '?']	['Какие', 'аэропорты', 'обслуживает', 'авиакомпания', 'Air', 'China']	0.16	0.3977	0.1111	51.0
8	"Имея следующий SPARQL запрос: PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { wd:Q51747 wdt:P113 ?uri . } 
 Где:
 wd:Q51747 именуется как ""Air China.""
 wdt:P113 именуется как ""узловой аэропорт.""
 Трансформируй SPARQL запрос в вопрос на естественном языке. Выведи только транфсормируемый вопрос"	What are the distinct airports that serve as hubs for Air China?	Какие аэропорты обслуживает Эир Чайна?	ru	mistralai/Mistral-7B-Instruct-v0.2	ZERO_SHOT	PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { wd:Q51747 wdt:P113 ?uri . }	['What', 'are', 'the', 'distinct', 'airports', 'that', 'serve', 'as', 'hubs', 'for', 'Air', 'China', '?']	['Какие', 'аэропорты', 'обслуживает', 'Эир', 'Чайна', '?']	0.1911	0.1988	0.0	59.0
8	"Имея следующий SPARQL запрос: PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { wd:Q51747 wdt:P113 ?uri . } 
 Где:
 wd:Q51747 именуется как ""Air China.""
 wdt:P113 именуется как ""узловой аэропорт.""
 Трансформируй SPARQL запрос в вопрос на естественном языке. Выведи только транфсормируемый вопрос"	What are the distinct airports that serve as hubs for Air China?	Какие аэропорты обслуживает Air China?	ru	mistralai/Mistral-7B-Instruct-v0.2	ZERO_SHOT	PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { wd:Q51747 wdt:P113 ?uri . }	['What', 'are', 'the', 'distinct', 'airports', 'that', 'serve', 'as', 'hubs', 'for', 'Air', 'China', '?']	['Какие', 'аэропорты', 'обслуживает', 'Air', 'China', '?']	0.163	0.5965	0.2353	51.0
9	"Имея следующий SPARQL запрос: PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { ?film wdt:P57 wd:Q16297 ; wdt:P161 wd:Q16297   . ?film wdt:P161 ?uri . } 
 Где:
 wdt:P57 именуется как ""режиссёр.""
 wd:Q16297 именуется как ""Шетнер, Уильям.""
 wdt:P161 именуется как ""в ролях.""
 wd:Q16297 именуется как ""Шетнер, Уильям.""
 wdt:P161 именуется как ""в ролях.""
 Трансформируй SPARQL запрос в вопрос на естественном языке. Выведи только транфсормируемый вопрос"	What are the distinct URI's of films where William Shatner, identified by Wikidata as Q16297, is both the director (Property P57) and has a role (Property P161)?	Какие актеры снимались в фильмах, где режиссером и актером был Уильям Шетнер	ru	mistralai/Mistral-7B-Instruct-v0.2	ZERO_SHOT	PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { ?film wdt:P57 wd:Q16297 ; wdt:P161 wd:Q16297   . ?film wdt:P161 ?uri . }	"['What', 'are', 'the', 'distinct', 'URI', ""'s"", 'of', 'films', 'where', 'William', 'Shatner', ',', 'identified', 'by', 'Wikidata', 'as', 'Q16297', ',', 'is', 'both', 'the', 'director', '(', 'Property', 'P57', ')', 'and', 'has', 'a', 'role', '(', 'Property', 'P161', ')', '?']"	['Какие', 'актеры', 'снимались', 'в', 'фильмах', ',', 'где', 'режиссером', 'и', 'актером', 'был', 'Уильям', 'Шетнер']	0.1677	0.1057	0.0	149.0
9	"Имея следующий SPARQL запрос: PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { ?film wdt:P57 wd:Q16297 ; wdt:P161 wd:Q16297   . ?film wdt:P161 ?uri . } 
 Где:
 wdt:P57 именуется как ""режиссёр.""
 wd:Q16297 именуется как ""Шетнер, Уильям.""
 wdt:P161 именуется как ""в ролях.""
 wd:Q16297 именуется как ""Шетнер, Уильям.""
 wdt:P161 именуется как ""в ролях.""
 Трансформируй SPARQL запрос в вопрос на естественном языке. Выведи только транфсормируемый вопрос"	What are the distinct URI's of films where William Shatner, identified by Wikidata as Q16297, is both the director (Property P57) and has a role (Property P161)?	Приведите список актеров, которые снимались в фильмах, которые режессировал или где играл Уильям Шатнер.	ru	mistralai/Mistral-7B-Instruct-v0.2	ZERO_SHOT	PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { ?film wdt:P57 wd:Q16297 ; wdt:P161 wd:Q16297   . ?film wdt:P161 ?uri . }	"['What', 'are', 'the', 'distinct', 'URI', ""'s"", 'of', 'films', 'where', 'William', 'Shatner', ',', 'identified', 'by', 'Wikidata', 'as', 'Q16297', ',', 'is', 'both', 'the', 'director', '(', 'Property', 'P57', ')', 'and', 'has', 'a', 'role', '(', 'Property', 'P161', ')', '?']"	['Приведите', 'список', 'актеров', ',', 'которые', 'снимались', 'в', 'фильмах', ',', 'которые', 'режессировал', 'или', 'где', 'играл', 'Уильям', 'Шатнер', '.']	0.1994	0.1764	0.0	147.0
9	"Имея следующий SPARQL запрос: PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { ?film wdt:P57 wd:Q16297 ; wdt:P161 wd:Q16297   . ?film wdt:P161 ?uri . } 
 Где:
 wdt:P57 именуется как ""режиссёр.""
 wd:Q16297 именуется как ""Шетнер, Уильям.""
 wdt:P161 именуется как ""в ролях.""
 wd:Q16297 именуется как ""Шетнер, Уильям.""
 wdt:P161 именуется как ""в ролях.""
 Трансформируй SPARQL запрос в вопрос на естественном языке. Выведи только транфсормируемый вопрос"	What are the distinct URI's of films where William Shatner, identified by Wikidata as Q16297, is both the director (Property P57) and has a role (Property P161)?	Назовите всех актеров, снимавшихся в главной роли вместе с Уильямом Шетнеромв фильмах срежиссированных им самим.	ru	mistralai/Mistral-7B-Instruct-v0.2	ZERO_SHOT	PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { ?film wdt:P57 wd:Q16297 ; wdt:P161 wd:Q16297   . ?film wdt:P161 ?uri . }	"['What', 'are', 'the', 'distinct', 'URI', ""'s"", 'of', 'films', 'where', 'William', 'Shatner', ',', 'identified', 'by', 'Wikidata', 'as', 'Q16297', ',', 'is', 'both', 'the', 'director', '(', 'Property', 'P57', ')', 'and', 'has', 'a', 'role', '(', 'Property', 'P161', ')', '?']"	['Назовите', 'всех', 'актеров', ',', 'снимавшихся', 'в', 'главной', 'роли', 'вместе', 'с', 'Уильямом', 'Шетнеромв', 'фильмах', 'срежиссированных', 'им', 'самим', '.']	0.1677	0.1168	0.0	147.0
10	"Имея следующий SPARQL запрос: PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { wd:Q928 wdt:P37 ?uri . } 
 Где:
 wd:Q928 именуется как ""Филиппины.""
 wdt:P37 именуется как ""официальный язык.""
 Трансформируй SPARQL запрос в вопрос на естественном языке. Выведи только транфсормируемый вопрос"	"What are the distinct URI's of entities that have the property ""official language"" with respect to the entity named ""Philippines"" (wd:Q928)?"	Какие официальные языки Филиппин	ru	mistralai/Mistral-7B-Instruct-v0.2	ZERO_SHOT	PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { wd:Q928 wdt:P37 ?uri . }	"['What', 'are', 'the', 'distinct', 'URI', ""'s"", 'of', 'entities', 'that', 'have', 'the', 'property', '``', 'official', 'language', ""''"", 'with', 'respect', 'to', 'the', 'entity', 'named', '``', 'Philippines', ""''"", '(', 'wd', ':', 'Q928', ')', '?']"	['Какие', 'официальные', 'языки', 'Филиппин']	0.0	0.0	0.0	137.0
10	"Имея следующий SPARQL запрос: PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { wd:Q928 wdt:P37 ?uri . } 
 Где:
 wd:Q928 именуется как ""Филиппины.""
 wdt:P37 именуется как ""официальный язык.""
 Трансформируй SPARQL запрос в вопрос на естественном языке. Выведи только транфсормируемый вопрос"	"What are the distinct URI's of entities that have the property ""official language"" with respect to the entity named ""Philippines"" (wd:Q928)?"	Какие языки являются официальными на Филиппинах?	ru	mistralai/Mistral-7B-Instruct-v0.2	ZERO_SHOT	PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { wd:Q928 wdt:P37 ?uri . }	"['What', 'are', 'the', 'distinct', 'URI', ""'s"", 'of', 'entities', 'that', 'have', 'the', 'property', '``', 'official', 'language', ""''"", 'with', 'respect', 'to', 'the', 'entity', 'named', '``', 'Philippines', ""''"", '(', 'wd', ':', 'Q928', ')', '?']"	['Какие', 'языки', 'являются', 'официальными', 'на', 'Филиппинах', '?']	0.1709	0.0906	0.0	134.0
10	"Имея следующий SPARQL запрос: PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { wd:Q928 wdt:P37 ?uri . } 
 Где:
 wd:Q928 именуется как ""Филиппины.""
 wdt:P37 именуется как ""официальный язык.""
 Трансформируй SPARQL запрос в вопрос на естественном языке. Выведи только транфсормируемый вопрос"	"What are the distinct URI's of entities that have the property ""official language"" with respect to the entity named ""Philippines"" (wd:Q928)?"	Какие официальные языки на Филлипинах?	ru	mistralai/Mistral-7B-Instruct-v0.2	ZERO_SHOT	PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { wd:Q928 wdt:P37 ?uri . }	"['What', 'are', 'the', 'distinct', 'URI', ""'s"", 'of', 'entities', 'that', 'have', 'the', 'property', '``', 'official', 'language', ""''"", 'with', 'respect', 'to', 'the', 'entity', 'named', '``', 'Philippines', ""''"", '(', 'wd', ':', 'Q928', ')', '?']"	['Какие', 'официальные', 'языки', 'на', 'Филлипинах', '?']	0.1709	0.0834	0.0	135.0
