id	prompt	generated_nl	gold_standard_nl	lang	model	prompt_type	query	tokenized_generated_nl	tokenized_gold_standard_nl	sentence_bleu	sentence_nist	rougeL	levenshtein
21	"Имея следующий SPARQL запрос: PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { wd:Q40912 wdt:P19 ?uri } 
 Где:
 wd:Q40912 именуется как ""Фрэнк Синатра.""
 wdt:P19 именуется как ""место рождения.""
 Трансформируй SPARQL запрос в вопрос на естественном языке. Выведи только транфсормируемый вопрос. Где родился Фрэнк Синатра 
 ----------- 
Имея следующий SPARQL запрос: PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { wd:Q1163227 wdt:P50 ?uri . } 
 Где:
 wd:Q1163227 именуется как ""Столпы Земли.""
 wdt:P50 именуется как ""автор.""
 Трансформируй SPARQL запрос в вопрос на естественном языке. Выведи только транфсормируемый вопрос"	"Кто написал книгу ""Столпы земли""?"	"Кто написал книгу ""Столпы Земли""?"	ru	perevalov/Mistral-7B-instruct-v0.2-SPARQL2NL-10-04	ONE_SHOT	PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { wd:Q1163227 wdt:P50 ?uri . }	"['Кто', 'написал', 'книгу', '``', 'Столпы', 'земли', ""''"", '?']"	"['Кто', 'написал', 'книгу', '``', 'Столпы', 'Земли', ""''"", '?']"	0.5946	2.625	0.8	1.0
21	"Имея следующий SPARQL запрос: PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { wd:Q40912 wdt:P19 ?uri } 
 Где:
 wd:Q40912 именуется как ""Фрэнк Синатра.""
 wdt:P19 именуется как ""место рождения.""
 Трансформируй SPARQL запрос в вопрос на естественном языке. Выведи только транфсормируемый вопрос. Где родился Фрэнк Синатра 
 ----------- 
Имея следующий SPARQL запрос: PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { wd:Q1163227 wdt:P50 ?uri . } 
 Где:
 wd:Q1163227 именуется как ""Столпы Земли.""
 wdt:P50 именуется как ""автор.""
 Трансформируй SPARQL запрос в вопрос на естественном языке. Выведи только транфсормируемый вопрос"	"Кто написал книгу ""Столпы земли""?"	"Кто автор книги ""Столпы Земли""?"	ru	perevalov/Mistral-7B-instruct-v0.2-SPARQL2NL-10-04	ONE_SHOT	PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { wd:Q1163227 wdt:P50 ?uri . }	"['Кто', 'написал', 'книгу', '``', 'Столпы', 'земли', ""''"", '?']"	"['Кто', 'автор', 'книги', '``', 'Столпы', 'Земли', ""''"", '?']"	0.2943	1.875	0.4	8.0
22	"Имея следующий SPARQL запрос: SELECT DISTINCT ?uri WHERE { ?uri <http://www.wikidata.org/prop/direct/P31> <http://www.wikidata.org/entity/Q5398426>  . { ?uri <http://www.wikidata.org/prop/direct/P170> <http://www.wikidata.org/entity/Q25014> . } UNION { ?uri <http://www.wikidata.org/prop/direct/P170>/<http://www.wikidata.org/prop/direct/P527> <http://www.wikidata.org/entity/Q25014> . }  } 
 Где:
 http://www.wikidata.org/prop/direct/P31 именуется как ""это частный случай понятия.""
 http://www.wikidata.org/entity/Q5398426 именуется как ""телесериал.""
 http://www.wikidata.org/prop/direct/P170 именуется как ""создатель.""
 http://www.wikidata.org/entity/Q25014 именуется как ""Джон Клиз.""
 http://www.wikidata.org/prop/direct/P170 именуется как ""создатель.""
 http://www.wikidata.org/prop/direct/P527 именуется как ""состоит из.""
 http://www.wikidata.org/entity/Q25014 именуется как ""Джон Клиз.""
 Трансформируй SPARQL запрос в вопрос на естественном языке. Выведи только транфсормируемый вопрос. Автором каких телевизионных шоу является Джон Клиз? 
 ----------- 
Имея следующий SPARQL запрос: PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { ?uri wdt:P31 wd:Q35657 ; wdt:P2046 ?area ; wdt:P1082 ?population . BIND((?population/?area) AS ?density) . } ORDER BY DESC(?density) LIMIT 1 
 Где:
 wdt:P31 именуется как ""это частный случай понятия.""
 wd:Q35657 именуется как ""штат США.""
 wdt:P2046 именуется как ""площадь.""
 wdt:P1082 именуется как ""численность населения.""
 Трансформируй SPARQL запрос в вопрос на естественном языке. Выведи только транфсормируемый вопрос"	В каком из штатов США наивысшая плотность населения?	Какой штат Соединенных Штатов Америки имет самую высокую плотность населения?	ru	perevalov/Mistral-7B-instruct-v0.2-SPARQL2NL-10-04	ONE_SHOT	PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { ?uri wdt:P31 wd:Q35657 ; wdt:P2046 ?area ; wdt:P1082 ?population . BIND((?population/?area) AS ?density) . } ORDER BY DESC(?density) LIMIT 1	['В', 'каком', 'из', 'штатов', 'США', 'наивысшая', 'плотность', 'населения', '?']	['Какой', 'штат', 'Соединенных', 'Штатов', 'Америки', 'имет', 'самую', 'высокую', 'плотность', 'населения', '?']	0.1745	0.9731	0.2222	40.0
22	"Имея следующий SPARQL запрос: SELECT DISTINCT ?uri WHERE { ?uri <http://www.wikidata.org/prop/direct/P31> <http://www.wikidata.org/entity/Q5398426>  . { ?uri <http://www.wikidata.org/prop/direct/P170> <http://www.wikidata.org/entity/Q25014> . } UNION { ?uri <http://www.wikidata.org/prop/direct/P170>/<http://www.wikidata.org/prop/direct/P527> <http://www.wikidata.org/entity/Q25014> . }  } 
 Где:
 http://www.wikidata.org/prop/direct/P31 именуется как ""это частный случай понятия.""
 http://www.wikidata.org/entity/Q5398426 именуется как ""телесериал.""
 http://www.wikidata.org/prop/direct/P170 именуется как ""создатель.""
 http://www.wikidata.org/entity/Q25014 именуется как ""Джон Клиз.""
 http://www.wikidata.org/prop/direct/P170 именуется как ""создатель.""
 http://www.wikidata.org/prop/direct/P527 именуется как ""состоит из.""
 http://www.wikidata.org/entity/Q25014 именуется как ""Джон Клиз.""
 Трансформируй SPARQL запрос в вопрос на естественном языке. Выведи только транфсормируемый вопрос. Автором каких телевизионных шоу является Джон Клиз? 
 ----------- 
Имея следующий SPARQL запрос: PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { ?uri wdt:P31 wd:Q35657 ; wdt:P2046 ?area ; wdt:P1082 ?population . BIND((?population/?area) AS ?density) . } ORDER BY DESC(?density) LIMIT 1 
 Где:
 wdt:P31 именуется как ""это частный случай понятия.""
 wd:Q35657 именуется как ""штат США.""
 wdt:P2046 именуется как ""площадь.""
 wdt:P1082 именуется как ""численность населения.""
 Трансформируй SPARQL запрос в вопрос на естественном языке. Выведи только транфсормируемый вопрос"	В каком из штатов США наивысшая плотность населения?	В каком штате США наибольшая плотность населения?	ru	perevalov/Mistral-7B-instruct-v0.2-SPARQL2NL-10-04	ONE_SHOT	PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { ?uri wdt:P31 wd:Q35657 ; wdt:P2046 ?area ; wdt:P1082 ?population . BIND((?population/?area) AS ?density) . } ORDER BY DESC(?density) LIMIT 1	['В', 'каком', 'из', 'штатов', 'США', 'наивысшая', 'плотность', 'населения', '?']	['В', 'каком', 'штате', 'США', 'наибольшая', 'плотность', 'населения', '?']	0.2868	2.0	0.6667	9.0
22	"Имея следующий SPARQL запрос: SELECT DISTINCT ?uri WHERE { ?uri <http://www.wikidata.org/prop/direct/P31> <http://www.wikidata.org/entity/Q5398426>  . { ?uri <http://www.wikidata.org/prop/direct/P170> <http://www.wikidata.org/entity/Q25014> . } UNION { ?uri <http://www.wikidata.org/prop/direct/P170>/<http://www.wikidata.org/prop/direct/P527> <http://www.wikidata.org/entity/Q25014> . }  } 
 Где:
 http://www.wikidata.org/prop/direct/P31 именуется как ""это частный случай понятия.""
 http://www.wikidata.org/entity/Q5398426 именуется как ""телесериал.""
 http://www.wikidata.org/prop/direct/P170 именуется как ""создатель.""
 http://www.wikidata.org/entity/Q25014 именуется как ""Джон Клиз.""
 http://www.wikidata.org/prop/direct/P170 именуется как ""создатель.""
 http://www.wikidata.org/prop/direct/P527 именуется как ""состоит из.""
 http://www.wikidata.org/entity/Q25014 именуется как ""Джон Клиз.""
 Трансформируй SPARQL запрос в вопрос на естественном языке. Выведи только транфсормируемый вопрос. Автором каких телевизионных шоу является Джон Клиз? 
 ----------- 
Имея следующий SPARQL запрос: PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { ?uri wdt:P31 wd:Q35657 ; wdt:P2046 ?area ; wdt:P1082 ?population . BIND((?population/?area) AS ?density) . } ORDER BY DESC(?density) LIMIT 1 
 Где:
 wdt:P31 именуется как ""это частный случай понятия.""
 wd:Q35657 именуется как ""штат США.""
 wdt:P2046 именуется как ""площадь.""
 wdt:P1082 именуется как ""численность населения.""
 Трансформируй SPARQL запрос в вопрос на естественном языке. Выведи только транфсормируемый вопрос"	В каком из штатов США наивысшая плотность населения?	Какой штат США имеет наибольшую плотность населения?	ru	perevalov/Mistral-7B-instruct-v0.2-SPARQL2NL-10-04	ONE_SHOT	PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { ?uri wdt:P31 wd:Q35657 ; wdt:P2046 ?area ; wdt:P1082 ?population . BIND((?population/?area) AS ?density) . } ORDER BY DESC(?density) LIMIT 1	['В', 'каком', 'из', 'штатов', 'США', 'наивысшая', 'плотность', 'населения', '?']	['Какой', 'штат', 'США', 'имеет', 'наибольшую', 'плотность', 'населения', '?']	0.2342	1.3333	0.4	21.0
23	"Имея следующий SPARQL запрос: PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { wd:Q2695156 wdt:P170 ?uri . } 
 Где:
 wd:Q2695156 именуется как ""Бэтмен.""
 wdt:P170 именуется как ""создатель.""
 Трансформируй SPARQL запрос в вопрос на естественном языке. Выведи только транфсормируемый вопрос. Кто создал Бэтмена 
 ----------- 
Имея следующий SPARQL запрос: PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { ?uri wdt:P1427 wd:Q177477 } 
 Где:
 wdt:P1427 именуется как ""начало пути.""
 wd:Q177477 именуется как ""Байконур.""
 Трансформируй SPARQL запрос в вопрос на естественном языке. Выведи только транфсормируемый вопрос"	Какие космические корабли были запущены с Байконура?	Какие космические корабли были запущены с Байконура?	ru	perevalov/Mistral-7B-instruct-v0.2-SPARQL2NL-10-04	ONE_SHOT	PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { ?uri wdt:P1427 wd:Q177477 }	['Какие', 'космические', 'корабли', 'были', 'запущены', 'с', 'Байконура', '?']	['Какие', 'космические', 'корабли', 'были', 'запущены', 'с', 'Байконура', '?']	1.0	3.0	1.0	0.0
23	"Имея следующий SPARQL запрос: PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { wd:Q2695156 wdt:P170 ?uri . } 
 Где:
 wd:Q2695156 именуется как ""Бэтмен.""
 wdt:P170 именуется как ""создатель.""
 Трансформируй SPARQL запрос в вопрос на естественном языке. Выведи только транфсормируемый вопрос. Кто создал Бэтмена 
 ----------- 
Имея следующий SPARQL запрос: PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { ?uri wdt:P1427 wd:Q177477 } 
 Где:
 wdt:P1427 именуется как ""начало пути.""
 wd:Q177477 именуется как ""Байконур.""
 Трансформируй SPARQL запрос в вопрос на естественном языке. Выведи только транфсормируемый вопрос"	Какие космические корабли были запущены с Байконура?	Какие космические полеты запущены с Байконура?	ru	perevalov/Mistral-7B-instruct-v0.2-SPARQL2NL-10-04	ONE_SHOT	PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { ?uri wdt:P1427 wd:Q177477 }	['Какие', 'космические', 'корабли', 'были', 'запущены', 'с', 'Байконура', '?']	['Какие', 'космические', 'полеты', 'запущены', 'с', 'Байконура', '?']	0.4111	2.1055	0.7692	9.0
23	"Имея следующий SPARQL запрос: PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { wd:Q2695156 wdt:P170 ?uri . } 
 Где:
 wd:Q2695156 именуется как ""Бэтмен.""
 wdt:P170 именуется как ""создатель.""
 Трансформируй SPARQL запрос в вопрос на естественном языке. Выведи только транфсормируемый вопрос. Кто создал Бэтмена 
 ----------- 
Имея следующий SPARQL запрос: PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { ?uri wdt:P1427 wd:Q177477 } 
 Где:
 wdt:P1427 именуется как ""начало пути.""
 wd:Q177477 именуется как ""Байконур.""
 Трансформируй SPARQL запрос в вопрос на естественном языке. Выведи только транфсормируемый вопрос"	Какие космические корабли были запущены с Байконура?	Какие космические полёты стартовали с Байконура?	ru	perevalov/Mistral-7B-instruct-v0.2-SPARQL2NL-10-04	ONE_SHOT	PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { ?uri wdt:P1427 wd:Q177477 }	['Какие', 'космические', 'корабли', 'были', 'запущены', 'с', 'Байконура', '?']	['Какие', 'космические', 'полёты', 'стартовали', 'с', 'Байконура', '?']	0.3015	1.7546	0.6154	18.0
23	"Имея следующий SPARQL запрос: PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { wd:Q2695156 wdt:P170 ?uri . } 
 Где:
 wd:Q2695156 именуется как ""Бэтмен.""
 wdt:P170 именуется как ""создатель.""
 Трансформируй SPARQL запрос в вопрос на естественном языке. Выведи только транфсормируемый вопрос. Кто создал Бэтмена 
 ----------- 
Имея следующий SPARQL запрос: PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { ?uri wdt:P1427 wd:Q177477 } 
 Где:
 wdt:P1427 именуется как ""начало пути.""
 wd:Q177477 именуется как ""Байконур.""
 Трансформируй SPARQL запрос в вопрос на естественном языке. Выведи только транфсормируемый вопрос"	Какие космические корабли были запущены с Байконура?	Какие космические аппараты запустили с Байконура?	ru	perevalov/Mistral-7B-instruct-v0.2-SPARQL2NL-10-04	ONE_SHOT	PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { ?uri wdt:P1427 wd:Q177477 }	['Какие', 'космические', 'корабли', 'были', 'запущены', 'с', 'Байконура', '?']	['Какие', 'космические', 'аппараты', 'запустили', 'с', 'Байконура', '?']	0.3015	1.7546	0.6154	15.0
24	"Имея следующий SPARQL запрос: SELECT DISTINCT ?uri WHERE { ?uri <http://www.wikidata.org/prop/direct/P31> <http://www.wikidata.org/entity/Q476028> . ?uri <http://www.wikidata.org/prop/direct/P118> <http://www.wikidata.org/entity/Q9448> . } 
 Где:
 http://www.wikidata.org/prop/direct/P31 именуется как ""это частный случай понятия.""
 http://www.wikidata.org/entity/Q476028 именуется как ""футбольный клуб.""
 http://www.wikidata.org/prop/direct/P118 именуется как ""выступает в лиге.""
 http://www.wikidata.org/entity/Q9448 именуется как ""Английская Премьер-лига.""
 Трансформируй SPARQL запрос в вопрос на естественном языке. Выведи только транфсормируемый вопрос. Назовите все футбольные клубы Премьер-лиги. 
 ----------- 
Имея следующий SPARQL запрос: PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { ?uri wdt:P106 wd:Q158852 ; wdt:P1303 wd:Q8338 . } 
 Где:
 wdt:P106 именуется как ""род занятий.""
 wd:Q158852 именуется как ""дирижёр.""
 wdt:P1303 именуется как ""музыкальный инструмент.""
 wd:Q8338 именуется как ""труба.""
 Трансформируй SPARQL запрос в вопрос на естественном языке. Выведи только транфсормируемый вопрос"	Назовите всех трубачей, дирижавших оркестром.	Перечисите список всех трубачей, которые быи дирижерами оркестра?	ru	perevalov/Mistral-7B-instruct-v0.2-SPARQL2NL-10-04	ONE_SHOT	PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { ?uri wdt:P106 wd:Q158852 ; wdt:P1303 wd:Q8338 . }	['Назовите', 'всех', 'трубачей', ',', 'дирижавших', 'оркестром', '.']	['Перечисите', 'список', 'всех', 'трубачей', ',', 'которые', 'быи', 'дирижерами', 'оркестра', '?']	0.1743	0.8327	0.3077	34.0
24	"Имея следующий SPARQL запрос: SELECT DISTINCT ?uri WHERE { ?uri <http://www.wikidata.org/prop/direct/P31> <http://www.wikidata.org/entity/Q476028> . ?uri <http://www.wikidata.org/prop/direct/P118> <http://www.wikidata.org/entity/Q9448> . } 
 Где:
 http://www.wikidata.org/prop/direct/P31 именуется как ""это частный случай понятия.""
 http://www.wikidata.org/entity/Q476028 именуется как ""футбольный клуб.""
 http://www.wikidata.org/prop/direct/P118 именуется как ""выступает в лиге.""
 http://www.wikidata.org/entity/Q9448 именуется как ""Английская Премьер-лига.""
 Трансформируй SPARQL запрос в вопрос на естественном языке. Выведи только транфсормируемый вопрос. Назовите все футбольные клубы Премьер-лиги. 
 ----------- 
Имея следующий SPARQL запрос: PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { ?uri wdt:P106 wd:Q158852 ; wdt:P1303 wd:Q8338 . } 
 Где:
 wdt:P106 именуется как ""род занятий.""
 wd:Q158852 именуется как ""дирижёр.""
 wdt:P1303 именуется как ""музыкальный инструмент.""
 wd:Q8338 именуется как ""труба.""
 Трансформируй SPARQL запрос в вопрос на естественном языке. Выведи только транфсормируемый вопрос"	Назовите всех трубачей, дирижавших оркестром.	Покажите список трубачей, которые были дирижерами?	ru	perevalov/Mistral-7B-instruct-v0.2-SPARQL2NL-10-04	ONE_SHOT	PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { ?uri wdt:P106 wd:Q158852 ; wdt:P1303 wd:Q8338 . }	['Назовите', 'всех', 'трубачей', ',', 'дирижавших', 'оркестром', '.']	['Покажите', 'список', 'трубачей', ',', 'которые', 'были', 'дирижерами', '?']	0.1803	0.7951	0.1818	30.0
24	"Имея следующий SPARQL запрос: SELECT DISTINCT ?uri WHERE { ?uri <http://www.wikidata.org/prop/direct/P31> <http://www.wikidata.org/entity/Q476028> . ?uri <http://www.wikidata.org/prop/direct/P118> <http://www.wikidata.org/entity/Q9448> . } 
 Где:
 http://www.wikidata.org/prop/direct/P31 именуется как ""это частный случай понятия.""
 http://www.wikidata.org/entity/Q476028 именуется как ""футбольный клуб.""
 http://www.wikidata.org/prop/direct/P118 именуется как ""выступает в лиге.""
 http://www.wikidata.org/entity/Q9448 именуется как ""Английская Премьер-лига.""
 Трансформируй SPARQL запрос в вопрос на естественном языке. Выведи только транфсормируемый вопрос. Назовите все футбольные клубы Премьер-лиги. 
 ----------- 
Имея следующий SPARQL запрос: PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { ?uri wdt:P106 wd:Q158852 ; wdt:P1303 wd:Q8338 . } 
 Где:
 wdt:P106 именуется как ""род занятий.""
 wd:Q158852 именуется как ""дирижёр.""
 wdt:P1303 именуется как ""музыкальный инструмент.""
 wd:Q8338 именуется как ""труба.""
 Трансформируй SPARQL запрос в вопрос на естественном языке. Выведи только транфсормируемый вопрос"	Назовите всех трубачей, дирижавших оркестром.	Выдай мне список всех трубачей, руководивших оркестром.	ru	perevalov/Mistral-7B-instruct-v0.2-SPARQL2NL-10-04	ONE_SHOT	PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { ?uri wdt:P106 wd:Q158852 ; wdt:P1303 wd:Q8338 . }	['Назовите', 'всех', 'трубачей', ',', 'дирижавших', 'оркестром', '.']	['Выдай', 'мне', 'список', 'всех', 'трубачей', ',', 'руководивших', 'оркестром', '.']	0.2529	1.7349	0.5	22.0
24	"Имея следующий SPARQL запрос: SELECT DISTINCT ?uri WHERE { ?uri <http://www.wikidata.org/prop/direct/P31> <http://www.wikidata.org/entity/Q476028> . ?uri <http://www.wikidata.org/prop/direct/P118> <http://www.wikidata.org/entity/Q9448> . } 
 Где:
 http://www.wikidata.org/prop/direct/P31 именуется как ""это частный случай понятия.""
 http://www.wikidata.org/entity/Q476028 именуется как ""футбольный клуб.""
 http://www.wikidata.org/prop/direct/P118 именуется как ""выступает в лиге.""
 http://www.wikidata.org/entity/Q9448 именуется как ""Английская Премьер-лига.""
 Трансформируй SPARQL запрос в вопрос на естественном языке. Выведи только транфсормируемый вопрос. Назовите все футбольные клубы Премьер-лиги. 
 ----------- 
Имея следующий SPARQL запрос: PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { ?uri wdt:P106 wd:Q158852 ; wdt:P1303 wd:Q8338 . } 
 Где:
 wdt:P106 именуется как ""род занятий.""
 wd:Q158852 именуется как ""дирижёр.""
 wdt:P1303 именуется как ""музыкальный инструмент.""
 wd:Q8338 именуется как ""труба.""
 Трансформируй SPARQL запрос в вопрос на естественном языке. Выведи только транфсормируемый вопрос"	Назовите всех трубачей, дирижавших оркестром.	Перечислите всех трубачей, которые были лидерами групп.	ru	perevalov/Mistral-7B-instruct-v0.2-SPARQL2NL-10-04	ONE_SHOT	PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { ?uri wdt:P106 wd:Q158852 ; wdt:P1303 wd:Q8338 . }	['Назовите', 'всех', 'трубачей', ',', 'дирижавших', 'оркестром', '.']	['Перечислите', 'всех', 'трубачей', ',', 'которые', 'были', 'лидерами', 'групп', '.']	0.2161	1.3879	0.3333	31.0
25	"Имея следующий SPARQL запрос: PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { ?type wdt:P279* wd:Q4830453 . ?uri wdt:P31 ?type ; wdt:P159 wd:Q1726 . } 
 Где:
 wdt:P279 именуется как ""подкласс от.""
 wd:Q4830453 именуется как ""бизнес-предприятие.""
 wdt:P31 именуется как ""это частный случай понятия.""
 wdt:P159 именуется как ""расположение штаб-квартиры.""
 wd:Q1726 именуется как ""Мюнхен.""
 Трансформируй SPARQL запрос в вопрос на естественном языке. Выведи только транфсормируемый вопрос. Перечислите все компании в Мюнхене 
 ----------- 
Имея следующий SPARQL запрос: PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { wd:Q829 wdt:P421 ?timezone . ?uri wdt:P31 wd:Q35657 ; wdt:P421 ?timezone . FILTER(?uri != wd:Q829) } 
 Где:
 wd:Q829 именуется как ""Юта.""
 wdt:P421 именуется как ""часовой пояс.""
 wdt:P31 именуется как ""это частный случай понятия.""
 wd:Q35657 именуется как ""штат США.""
 wdt:P421 именуется как ""часовой пояс.""
 wd:Q829 именуется как ""Юта.""
 Трансформируй SPARQL запрос в вопрос на естественном языке. Выведи только транфсормируемый вопрос"	Какие штаты США имеют такой же часовой пояс как и Юта?	Какие штаты США находятся в том же часов поясе, что и юта?	ru	perevalov/Mistral-7B-instruct-v0.2-SPARQL2NL-10-04	ONE_SHOT	PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { wd:Q829 wdt:P421 ?timezone . ?uri wdt:P31 wd:Q35657 ; wdt:P421 ?timezone . FILTER(?uri != wd:Q829) }	['Какие', 'штаты', 'США', 'имеют', 'такой', 'же', 'часовой', 'пояс', 'как', 'и', 'Юта', '?']	['Какие', 'штаты', 'США', 'находятся', 'в', 'том', 'же', 'часов', 'поясе', ',', 'что', 'и', 'юта', '?']	0.1747	1.7222	0.4348	20.0
25	"Имея следующий SPARQL запрос: PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { ?type wdt:P279* wd:Q4830453 . ?uri wdt:P31 ?type ; wdt:P159 wd:Q1726 . } 
 Где:
 wdt:P279 именуется как ""подкласс от.""
 wd:Q4830453 именуется как ""бизнес-предприятие.""
 wdt:P31 именуется как ""это частный случай понятия.""
 wdt:P159 именуется как ""расположение штаб-квартиры.""
 wd:Q1726 именуется как ""Мюнхен.""
 Трансформируй SPARQL запрос в вопрос на естественном языке. Выведи только транфсормируемый вопрос. Перечислите все компании в Мюнхене 
 ----------- 
Имея следующий SPARQL запрос: PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { wd:Q829 wdt:P421 ?timezone . ?uri wdt:P31 wd:Q35657 ; wdt:P421 ?timezone . FILTER(?uri != wd:Q829) } 
 Где:
 wd:Q829 именуется как ""Юта.""
 wdt:P421 именуется как ""часовой пояс.""
 wdt:P31 именуется как ""это частный случай понятия.""
 wd:Q35657 именуется как ""штат США.""
 wdt:P421 именуется как ""часовой пояс.""
 wd:Q829 именуется как ""Юта.""
 Трансформируй SPARQL запрос в вопрос на естественном языке. Выведи только транфсормируемый вопрос"	Какие штаты США имеют такой же часовой пояс как и Юта?	Какие штаты США имеют тот же часовой пояс, что и Юта?	ru	perevalov/Mistral-7B-instruct-v0.2-SPARQL2NL-10-04	ONE_SHOT	PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { wd:Q829 wdt:P421 ?timezone . ?uri wdt:P31 wd:Q35657 ; wdt:P421 ?timezone . FILTER(?uri != wd:Q829) }	['Какие', 'штаты', 'США', 'имеют', 'такой', 'же', 'часовой', 'пояс', 'как', 'и', 'Юта', '?']	['Какие', 'штаты', 'США', 'имеют', 'тот', 'же', 'часовой', 'пояс', ',', 'что', 'и', 'Юта', '?']	0.3605	3.0015	0.7273	7.0
