id	prompt	generated_nl	gold_standard_nl	lang	model	prompt_type	query
116	"---- Start Example ---- 
 Having a SPARQL query: SELECT DISTINCT ?number WHERE { <http://www.wikidata.org/entity/Q408> <http://www.wikidata.org/prop/direct/P36> ?uri . ?uri <http://www.wikidata.org/prop/direct/P1082> ?number . } 
 Where:
 http://www.wikidata.org/entity/Q408 has human-readable name ""Australia.""
 http://www.wikidata.org/prop/direct/P36 has human-readable name ""capital.""
 http://www.wikidata.org/prop/direct/P1082 has human-readable name ""population.""
 Transform the SPARQL query to a natural language question. Output just the transformed question. How many people live in the capital of Australia? 
 ----End Example ---- 
Having a SPARQL query: PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { ?uri wdt:P114 wd:Q212282 . } 
 Where:
 wdt:P114 has human-readable name ""airline alliance.""
 wd:Q212282 has human-readable name ""SkyTeam.""
 Transform the SPARQL query to a natural language question. Output just the transformed question"	Which airline alliance includes SkyTeam as a member?	What airlines are part of the SkyTeam alliance?	en	mistralai/Mistral-7B-Instruct-v0.2	ONE_SHOT	PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { ?uri wdt:P114 wd:Q212282 . }
118	"---- Start Example ---- 
 Having a SPARQL query: PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { wd:Q51747 wdt:P113 ?uri . } 
 Where:
 wd:Q51747 has human-readable name ""Air China.""
 wdt:P113 has human-readable name ""airline hub.""
 Transform the SPARQL query to a natural language question. Output just the transformed question. Which airports does Air China serve? 
 ----End Example ---- 
Having a SPARQL query: PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { ?uri wdt:P106 wd:Q82955 ; wdt:P140 wd:Q33203 . } 
 Where:
 wdt:P106 has human-readable name ""occupation.""
 wd:Q82955 has human-readable name ""politician.""
 wdt:P140 has human-readable name ""religion or worldview.""
 wd:Q33203 has human-readable name ""Methodism.""
 Transform the SPARQL query to a natural language question. Output just the transformed question"	Which politicians hold the religious view of Methodism? (Note: This question is an indirect answer to the original SPARQL query as it focuses on the entities connected to the given Air China query via their common property 'airline hub' but changes the focus to a different set of entities and properties. Therefore, a more accurate transformation would be 'Which airports are served as hubs by Air China?')	Give me all Methodist politicians.	en	mistralai/Mistral-7B-Instruct-v0.2	ONE_SHOT	PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { ?uri wdt:P106 wd:Q82955 ; wdt:P140 wd:Q33203 . }
119	"---- Start Example ---- 
 Having a SPARQL query: SELECT DISTINCT ?uri WHERE { ?uri <http://www.wikidata.org/prop/direct/P31> <http://www.wikidata.org/entity/Q571> . ?uri <http://www.wikidata.org/prop/direct/P50> <http://www.wikidata.org/entity/Q36107> . } 
 Where:
 http://www.wikidata.org/prop/direct/P31 has human-readable name ""instance of.""
 http://www.wikidata.org/entity/Q571 has human-readable name ""book.""
 http://www.wikidata.org/prop/direct/P50 has human-readable name ""author.""
 http://www.wikidata.org/entity/Q36107 has human-readable name ""Muhammad Ali.""
 Transform the SPARQL query to a natural language question. Output just the transformed question. Show me the book that Muhammad Ali wrote. 
 ----End Example ---- 
Having a SPARQL query: PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { wd:Q658375 wdt:P50 ?author . ?uri wdt:P50 ?author . FILTER(?uri != wd:Q658375) } 
 Where:
 wd:Q658375 has human-readable name ""The Fault in Our Stars.""
 wdt:P50 has human-readable name ""author.""
 wdt:P50 has human-readable name ""author.""
 wd:Q658375 has human-readable name ""The Fault in Our Stars.""
 Transform the SPARQL query to a natural language question. Output just the transformed question"	"Which book, other than ""The Fault in Our Stars,"" was written by Muhammad Ali? (Note: Muhammad Ali is not known to have written a book.)"	What other books have been written by the author of The Fault in Our Stars?	en	mistralai/Mistral-7B-Instruct-v0.2	ONE_SHOT	PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { wd:Q658375 wdt:P50 ?author . ?uri wdt:P50 ?author . FILTER(?uri != wd:Q658375) }
120	"---- Start Example ---- 
 Having a SPARQL query: ASK WHERE { <http://www.wikidata.org/entity/Q91>  <http://www.wikidata.org/prop/direct/P20>  ?o1 . ?o1  <http://www.wikidata.org/prop/direct/P856>  ?o2 .  }   
 Where:
 http://www.wikidata.org/entity/Q91 has human-readable name ""Abraham Lincoln.""
 http://www.wikidata.org/prop/direct/P20 has human-readable name ""place of death.""
 http://www.wikidata.org/prop/direct/P856 has human-readable name ""official website.""
 Transform the SPARQL query to a natural language question. Output just the transformed question. Does Abraham Lincoln's death place have a website? 
 ----End Example ---- 
Having a SPARQL query: PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { ?uri wdt:P31 wd:Q8502 ; wdt:P2044 ?elevation . } ORDER BY DESC(?elevation) LIMIT 1 
 Where:
 wdt:P31 has human-readable name ""instance of.""
 wd:Q8502 has human-readable name ""mountain.""
 wdt:P2044 has human-readable name ""elevation above sea level.""
 Transform the SPARQL query to a natural language question. Output just the transformed question"	What is the height above sea level of the highest mountain instance?	What is the highest mountain?	en	mistralai/Mistral-7B-Instruct-v0.2	ONE_SHOT	PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { ?uri wdt:P31 wd:Q8502 ; wdt:P2044 ?elevation . } ORDER BY DESC(?elevation) LIMIT 1
121	"---- Start Example ---- 
 Having a SPARQL query: PREFIX wd: <http://www.wikidata.org/entity/> PREFIX wdt: <http://www.wikidata.org/prop/direct/> SELECT ?res WHERE { ?res wdt:P31/wdt:P279* wd:Q8502 . ?res wdt:P2044 ?elevation . ?res wdt:P30/wdt:P361 wd:Q2 . } ORDER BY DESC(?elevation) LIMIT 1 OFFSET 1 
 Where:
 wdt:P31 has human-readable name ""instance of.""
 wdt:P279 has human-readable name ""subclass of.""
 wd:Q8502 has human-readable name ""mountain.""
 wdt:P2044 has human-readable name ""elevation above sea level.""
 wdt:P30 has human-readable name ""continent.""
 wdt:P361 has human-readable name ""part of.""
 wd:Q2 has human-readable name ""Earth.""
 Transform the SPARQL query to a natural language question. Output just the transformed question. What is the second highest mountain on Earth? 
 ----End Example ---- 
Having a SPARQL query: SELECT DISTINCT ?s1 WHERE { ?s1  <http://www.wikidata.org/prop/direct/P106>  <http://www.wikidata.org/entity/Q49757> . ?s2  <http://www.wikidata.org/prop/direct/P50>  ?s1 . ?s2  <http://www.wikidata.org/prop/direct/P31>  <http://www.wikidata.org/entity/Q571> .  } GROUP BY ?s1 ORDER BY DESC(COUNT(?s2)) OFFSET 0 LIMIT 1 
 Where:
 http://www.wikidata.org/prop/direct/P106 has human-readable name ""occupation.""
 http://www.wikidata.org/entity/Q49757 has human-readable name ""poet.""
 http://www.wikidata.org/prop/direct/P50 has human-readable name ""author.""
 http://www.wikidata.org/prop/direct/P31 has human-readable name ""instance of.""
 http://www.wikidata.org/entity/Q571 has human-readable name ""book.""
 Transform the SPARQL query to a natural language question. Output just the transformed question"	What is the book written by the poet with the most number of authorship claims?	Which poet wrote the most books?	en	mistralai/Mistral-7B-Instruct-v0.2	ONE_SHOT	SELECT DISTINCT ?s1 WHERE { ?s1  <http://www.wikidata.org/prop/direct/P106>  <http://www.wikidata.org/entity/Q49757> . ?s2  <http://www.wikidata.org/prop/direct/P50>  ?s1 . ?s2  <http://www.wikidata.org/prop/direct/P31>  <http://www.wikidata.org/entity/Q571> .  } GROUP BY ?s1 ORDER BY DESC(COUNT(?s2)) OFFSET 0 LIMIT 1
122	"---- Start Example ---- 
 Having a SPARQL query: PREFIX pq: <http://www.wikidata.org/prop/qualifier/> PREFIX wikibase: <http://wikiba.se/ontology#> PREFIX psv: <http://www.wikidata.org/prop/statement/value/> PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> PREFIX p: <http://www.wikidata.org/prop/> SELECT DISTINCT ?uri WHERE { ?uri wdt:P54 wd:Q128109 ; p:P54 ?memberOfStatement . ?memberOfStatement a wikibase:BestRank; ?_ wd:Q128109 ; pq:P580 ?startTime . MINUS { ?memberOfStatement pq:P582 ?endTime . } MINUS { ?uri wdt:P2032 ?endCareer . } ?uri p:P2067 ?stmnode . ?stmnode psv:P2067 ?valuenode . ?valuenode wikibase:quantityAmount ?mass . ?valuenode wikibase:quantityUnit ?unit . BIND(IF(?unit = wd:Q11570, ?mass, ?mass*0.453592) AS ?massUnified) } ORDER BY DESC(?massUnified) LIMIT 1 
 Where:
 wdt:P54 has human-readable name ""member of sports team.""
 wd:Q128109 has human-readable name ""Chicago Bulls.""
 p:P54 has human-readable name ""member of sports team.""
 http://www.w3.org/1999/02/22-rdf-syntax-ns#type has human-readable name ""type.""
 wikibase:BestRank has human-readable name ""wikibase:BestRank.""
 wd:Q128109 has human-readable name ""Chicago Bulls.""
 pq:P580 has human-readable name ""start time.""
 pq:P582 has human-readable name ""end time.""
 wdt:P2032 has human-readable name ""work period (end).""
 p:P2067 has human-readable name ""mass.""
 psv:P2067 has human-readable name ""psv:P2067.""
 wikibase:quantityAmount has human-readable name ""wikibase:quantityAmount.""
 wikibase:quantityUnit has human-readable name ""wikibase:quantityUnit.""
 wd:Q11570 has human-readable name ""kilogram.""
 Transform the SPARQL query to a natural language question. Output just the transformed question. Who is the heaviest player of the Chicago Bulls? 
 ----End Example ---- 
Having a SPARQL query: PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { wd:Q2005 wdt:P737 ?uri . } 
 Where:
 wd:Q2005 has human-readable name ""JavaScript.""
 wdt:P737 has human-readable name ""influenced by.""
 Transform the SPARQL query to a natural language question. Output just the transformed question"	"Who is the entity that has been influenced by JavaScript? (Answer: The question is not well-defined as the SPARQL query does not specify a limit and ""entity"" is a broad term. It could be any type of entity such as a person, organization, or concept.)"	Which programming languages influenced Javascript?	en	mistralai/Mistral-7B-Instruct-v0.2	ONE_SHOT	PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { wd:Q2005 wdt:P737 ?uri . }
123	"---- Start Example ---- 
 Having a SPARQL query: PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { ?type wdt:P279* wd:Q11424 . ?uri wdt:P31 ?type ; wdt:P161 wd:Q35332 ; wdt:P57 wd:Q192990 . } 
 Where:
 wdt:P279 has human-readable name ""subclass of.""
 wd:Q11424 has human-readable name ""film.""
 wdt:P31 has human-readable name ""instance of.""
 wdt:P161 has human-readable name ""cast member.""
 wd:Q35332 has human-readable name ""Brad Pitt.""
 wdt:P57 has human-readable name ""director.""
 wd:Q192990 has human-readable name ""Guy Ritchie.""
 Transform the SPARQL query to a natural language question. Output just the transformed question. Which movies starring Brad Pitt were directed by Guy Ritchie? 
 ----End Example ---- 
Having a SPARQL query: PREFIX wd: <http://www.wikidata.org/entity/> PREFIX wdt: <http://www.wikidata.org/prop/direct/> SELECT DISTINCT ?uri  WHERE { ?uri wdt:P106 wd:Q639669 . ?x wdt:P31 wd:Q571 ; wdt:P50 ?uri . } GROUP BY ?uri ORDER BY DESC(COUNT(?x)) LIMIT 1 
 Where:
 wdt:P106 has human-readable name ""occupation.""
 wd:Q639669 has human-readable name ""musician.""
 wdt:P31 has human-readable name ""instance of.""
 wd:Q571 has human-readable name ""book.""
 wdt:P50 has human-readable name ""author.""
 Transform the SPARQL query to a natural language question. Output just the transformed question"	"Which book(s) was written by the musician with the most recorded collaborations? (Note: This question is based on the SPARQL query provided, assuming that the recorded collaborations are represented as instances of property wdt:P50 with value ""author"" and that the musician is represented as an instance of wdt:Q639669, which has the human-readable name ""musician"".)"	Which musician wrote the most books?	en	mistralai/Mistral-7B-Instruct-v0.2	ONE_SHOT	PREFIX wd: <http://www.wikidata.org/entity/> PREFIX wdt: <http://www.wikidata.org/prop/direct/> SELECT DISTINCT ?uri  WHERE { ?uri wdt:P106 wd:Q639669 . ?x wdt:P31 wd:Q571 ; wdt:P50 ?uri . } GROUP BY ?uri ORDER BY DESC(COUNT(?x)) LIMIT 1
124	"---- Start Example ---- 
 Having a SPARQL query: PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT ?uri WHERE { ?uri wdt:P19 wd:Q160544 . } 
 Where:
 wdt:P19 has human-readable name ""place of birth.""
 wd:Q160544 has human-readable name ""Heraklion.""
 Transform the SPARQL query to a natural language question. Output just the transformed question. Which people were born in Heraklion? 
 ----End Example ---- 
Having a SPARQL query: PREFIX wd: <http://www.wikidata.org/entity/> PREFIX wdt: <http://www.wikidata.org/prop/direct/> SELECT DISTINCT ?uri  WHERE { ?uri wdt:P57 wd:Q43203 ; wdt:P161 wd:Q43203 . } 
 Where:
 wdt:P57 has human-readable name ""director.""
 wd:Q43203 has human-readable name ""Clint Eastwood.""
 wdt:P161 has human-readable name ""cast member.""
 wd:Q43203 has human-readable name ""Clint Eastwood.""
 Transform the SPARQL query to a natural language question. Output just the transformed question"	Which directors have acted in the same production as Clint Eastwood?	Which films starring Clint Eastwood did he direct himself?	en	mistralai/Mistral-7B-Instruct-v0.2	ONE_SHOT	PREFIX wd: <http://www.wikidata.org/entity/> PREFIX wdt: <http://www.wikidata.org/prop/direct/> SELECT DISTINCT ?uri  WHERE { ?uri wdt:P57 wd:Q43203 ; wdt:P161 wd:Q43203 . }
125	"---- Start Example ---- 
 Having a SPARQL query: SELECT DISTINCT ?date WHERE { <http://www.wikidata.org/entity/Q8641370> <http://www.wikidata.org/prop/direct/P580> ?date  . } 
 Where:
 http://www.wikidata.org/entity/Q8641370 has human-readable name ""Operation Overlord.""
 http://www.wikidata.org/prop/direct/P580 has human-readable name ""start time.""
 Transform the SPARQL query to a natural language question. Output just the transformed question. When did Operation Overlord commence? 
 ----End Example ---- 
Having a SPARQL query: PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { ?uri wdt:P178 ?com ; wdt:P31* wd:Q17155032 . ?type wdt:P279* wd:Q4830453 . ?com wdt:P31 ?type ; wdt:P740 wd:Q99 . } 
 Where:
 wdt:P178 has human-readable name ""developer.""
 wdt:P31 has human-readable name ""instance of.""
 wd:Q17155032 has human-readable name ""software category.""
 wdt:P279 has human-readable name ""subclass of.""
 wd:Q4830453 has human-readable name ""business.""
 wdt:P31 has human-readable name ""instance of.""
 wdt:P740 has human-readable name ""location of formation.""
 wd:Q99 has human-readable name ""California.""
 Transform the SPARQL query to a natural language question. Output just the transformed question"	Which software instances were developed by a business with formation location in California and belong to which software categories?	Which software has been developed by organizations founded in California?	en	mistralai/Mistral-7B-Instruct-v0.2	ONE_SHOT	PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { ?uri wdt:P178 ?com ; wdt:P31* wd:Q17155032 . ?type wdt:P279* wd:Q4830453 . ?com wdt:P31 ?type ; wdt:P740 wd:Q99 . }
126	"---- Start Example ---- 
 Having a SPARQL query: PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT (COUNT(DISTINCT ?uri) as ?c) WHERE { ?uri wdt:P114 wd:Q189709 . } 
 Where:
 wdt:P114 has human-readable name ""airline alliance.""
 wd:Q189709 has human-readable name ""Star Alliance.""
 Transform the SPARQL query to a natural language question. Output just the transformed question. How many airlines are members of the Star Alliance? 
 ----End Example ---- 
Having a SPARQL query: SELECT DISTINCT ?uri WHERE { <http://www.wikidata.org/entity/Q154216> <http://www.wikidata.org/prop/direct/P1303> ?uri . }  
 Where:
 http://www.wikidata.org/entity/Q154216 has human-readable name ""Cat Stevens.""
 http://www.wikidata.org/prop/direct/P1303 has human-readable name ""instrument.""
 Transform the SPARQL query to a natural language question. Output just the transformed question"	How many instruments are used by Cat Stevens?	Which instruments does Cat Stevens play?	en	mistralai/Mistral-7B-Instruct-v0.2	ONE_SHOT	SELECT DISTINCT ?uri WHERE { <http://www.wikidata.org/entity/Q154216> <http://www.wikidata.org/prop/direct/P1303> ?uri . } 
127	"---- Start Example ---- 
 Having a SPARQL query: PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { ?uri wdt:P106 wd:Q33999 ; wdt:P19 wd:Q64 . } 
 Where:
 wdt:P106 has human-readable name ""occupation.""
 wd:Q33999 has human-readable name ""actor.""
 wdt:P19 has human-readable name ""place of birth.""
 wd:Q64 has human-readable name ""Berlin.""
 Transform the SPARQL query to a natural language question. Output just the transformed question. Give me all actors who were born in Berlin. 
 ----End Example ---- 
Having a SPARQL query: PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT (COUNT(DISTINCT ?uri) as ?c) WHERE { ?uri wdt:P114 wd:Q189709 . } 
 Where:
 wdt:P114 has human-readable name ""airline alliance.""
 wd:Q189709 has human-readable name ""Star Alliance.""
 Transform the SPARQL query to a natural language question. Output just the transformed question"	"How many actors are there who were born in Berlin? (Answer the question using the given SPARQL query: SELECT DISTINCT ?uri WHERE { ?uri wdt:P106 wd:Q33999 ; wdt:P19 wd:Q64 . })

--Note: However, the given SPARQL query and the question provided in the example do not match in terms of their meaning. The given SPARQL query is asking for actors born in a specific place (Berlin), while the question I have provided above is asking for the number of actors who are born in Berlin. I assume this was an error in the example and not intended.

Instead, for the given SPARQL query, a natural language question would be: Which airlines belong to the Star Alliance? (Answer the question using the given SPARQL query: SELECT (COUNT(DISTINCT ?uri) as ?c) WHERE { ?uri wdt:P114 wd:Q189709 . })

Therefore, the correct natural language question for the given SPARQL query would be: Which airlines are part of the Star Alliance?"	How many airlines are members of the Star Alliance?	en	mistralai/Mistral-7B-Instruct-v0.2	ONE_SHOT	PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT (COUNT(DISTINCT ?uri) as ?c) WHERE { ?uri wdt:P114 wd:Q189709 . }
128	"---- Start Example ---- 
 Having a SPARQL query: PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?value WHERE { wd:Q104123 wdt:P2130 ?value . } 
 Where:
 wd:Q104123 has human-readable name ""Pulp Fiction.""
 wdt:P2130 has human-readable name ""cost.""
 Transform the SPARQL query to a natural language question. Output just the transformed question. How much did Pulp Fiction cost? 
 ----End Example ---- 
Having a SPARQL query: PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { ?uri wdt:P106 wd:Q33999 ; rdfs:label ?label . FILTER(CONTAINS(?label, ""Baldwin""))} 
 Where:
 wdt:P106 has human-readable name ""occupation.""
 wd:Q33999 has human-readable name ""actor.""
 rdfs:label has human-readable name ""label.""
 Transform the SPARQL query to a natural language question. Output just the transformed question"	"Which actor has been in a job where their name contains the word ""Baldwin""?"	Give me all actors called Baldwin.	en	mistralai/Mistral-7B-Instruct-v0.2	ONE_SHOT	"PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { ?uri wdt:P106 wd:Q33999 ; rdfs:label ?label . FILTER(CONTAINS(?label, ""Baldwin""))}"
129	"---- Start Example ---- 
 Having a SPARQL query: SELECT DISTINCT ?uri WHERE { ?uri <http://www.wikidata.org/prop/direct/P31> <http://www.wikidata.org/entity/Q6256> . ?uri <http://www.wikidata.org/prop/direct/P37> <http://www.wikidata.org/entity/Q5287> . }  
 Where:
 http://www.wikidata.org/prop/direct/P31 has human-readable name ""instance of.""
 http://www.wikidata.org/entity/Q6256 has human-readable name ""country.""
 http://www.wikidata.org/prop/direct/P37 has human-readable name ""official language.""
 http://www.wikidata.org/entity/Q5287 has human-readable name ""Japanese.""
 Transform the SPARQL query to a natural language question. Output just the transformed question. In which countries do people speak Japanese? 
 ----End Example ---- 
Having a SPARQL query: PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { wd:Q11679 wdt:P50 ?uri . } 
 Where:
 wd:Q11679 has human-readable name ""The Hunger Games.""
 wdt:P50 has human-readable name ""author.""
 Transform the SPARQL query to a natural language question. Output just the transformed question"	"In which countries is the author of ""The Hunger Games"" from?"	Who wrote The Hunger Games?	en	mistralai/Mistral-7B-Instruct-v0.2	ONE_SHOT	PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { wd:Q11679 wdt:P50 ?uri . }
130	"---- Start Example ---- 
 Having a SPARQL query: ASK WHERE { <http://www.wikidata.org/entity/Q2263>  <http://www.wikidata.org/prop/direct/P26>  <http://www.wikidata.org/entity/Q234144> . }  
 Where:
 http://www.wikidata.org/entity/Q2263 has human-readable name ""Tom Hanks.""
 http://www.wikidata.org/prop/direct/P26 has human-readable name ""spouse.""
 http://www.wikidata.org/entity/Q234144 has human-readable name ""Rita Wilson.""
 Transform the SPARQL query to a natural language question. Output just the transformed question. Is Rita Wilson the wife of Tom Hanks? 
 ----End Example ---- 
Having a SPARQL query: PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?label WHERE { wd:Q59150527 wdt:P527 ?uri . ?uri wdt:P577 ?date . ?uri wdt:P264 ?label . } ORDER BY ?date LIMIT 1 
 Where:
 wd:Q59150527 has human-readable name ""Elvis Presley's albums in chronological order.""
 wdt:P527 has human-readable name ""has part(s).""
 wdt:P577 has human-readable name ""publication date.""
 wdt:P264 has human-readable name ""record label.""
 Transform the SPARQL query to a natural language question. Output just the transformed question"	Which record label has been released the most albums by Elvis Presley in chronological order, and what is the publication date of the first album by that label?	For which label did Elvis record his first album?	en	mistralai/Mistral-7B-Instruct-v0.2	ONE_SHOT	PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?label WHERE { wd:Q59150527 wdt:P527 ?uri . ?uri wdt:P577 ?date . ?uri wdt:P264 ?label . } ORDER BY ?date LIMIT 1
131	"---- Start Example ---- 
 Having a SPARQL query: PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> ASK WHERE { wd:Q12206942 wdt:P40 wd:Q51746 . } 
 Where:
 wd:Q12206942 has human-readable name ""Darth Vader.""
 wdt:P40 has human-readable name ""child.""
 wd:Q51746 has human-readable name ""Luke Skywalker.""
 Transform the SPARQL query to a natural language question. Output just the transformed question. Is Darth Vader Luke’s father? 
 ----End Example ---- 
Having a SPARQL query: PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> ASK WHERE { wd:Q166262 wdt:P161 wd:Q45772 } 
 Where:
 wd:Q166262 has human-readable name ""Batman Begins.""
 wdt:P161 has human-readable name ""cast member.""
 wd:Q45772 has human-readable name ""Christian Bale.""
 Transform the SPARQL query to a natural language question. Output just the transformed question"	Is Christian Bale a cast member of Batman Begins?	Is Christian Bale starring in Batman Begins?	en	mistralai/Mistral-7B-Instruct-v0.2	ONE_SHOT	PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> ASK WHERE { wd:Q166262 wdt:P161 wd:Q45772 }
132	"---- Start Example ---- 
 Having a SPARQL query: SELECT DISTINCT ?uri WHERE { ?uri <http://www.wikidata.org/prop/direct/P31> <http://www.wikidata.org/entity/Q11424> . ?uri <http://www.wikidata.org/prop/direct/P161> <http://www.wikidata.org/entity/Q48410> . ?uri <http://www.wikidata.org/prop/direct/P161> <http://www.wikidata.org/entity/Q40523> . } 
 Where:
 http://www.wikidata.org/prop/direct/P31 has human-readable name ""instance of.""
 http://www.wikidata.org/entity/Q11424 has human-readable name ""film.""
 http://www.wikidata.org/prop/direct/P161 has human-readable name ""cast member.""
 http://www.wikidata.org/entity/Q48410 has human-readable name ""Richard Gere.""
 http://www.wikidata.org/prop/direct/P161 has human-readable name ""cast member.""
 http://www.wikidata.org/entity/Q40523 has human-readable name ""Julia Roberts.""
 Transform the SPARQL query to a natural language question. Output just the transformed question. In which films did Julia Roberts as well as Richard Gere play? 
 ----End Example ---- 
Having a SPARQL query: PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { wd:Q844587 wdt:P263 ?uri } 
 Where:
 wd:Q844587 has human-readable name ""Prime Minister of Spain.""
 wdt:P263 has human-readable name ""official residence.""
 Transform the SPARQL query to a natural language question. Output just the transformed question"	Which are the official residences of the Prime Minister of Spain?	Where is the residence of the prime minister of Spain?	en	mistralai/Mistral-7B-Instruct-v0.2	ONE_SHOT	PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { wd:Q844587 wdt:P263 ?uri }
133	"---- Start Example ---- 
 Having a SPARQL query: PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { wd:Q928 wdt:P37 ?uri . } 
 Where:
 wd:Q928 has human-readable name ""Philippines.""
 wdt:P37 has human-readable name ""official language.""
 Transform the SPARQL query to a natural language question. Output just the transformed question. What are the official languages of the Philippines? 
 ----End Example ---- 
Having a SPARQL query: PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { ?uri wdt:P106 wd:Q33999 . ?film wdt:P161 ?uri . } GROUP BY ?uri ORDER BY DESC(COUNT(DISTINCT(?film))) LIMIT 1 
 Where:
 wdt:P106 has human-readable name ""occupation.""
 wd:Q33999 has human-readable name ""actor.""
 wdt:P161 has human-readable name ""cast member.""
 Transform the SPARQL query to a natural language question. Output just the transformed question"	Which actor has been in the most films as a cast member?	Which actor was casted in the most movies?	en	mistralai/Mistral-7B-Instruct-v0.2	ONE_SHOT	PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { ?uri wdt:P106 wd:Q33999 . ?film wdt:P161 ?uri . } GROUP BY ?uri ORDER BY DESC(COUNT(DISTINCT(?film))) LIMIT 1
