id	prompt	generated_nl	gold_standard_nl	lang	model	prompt_type	query	tokenized_generated_nl	tokenized_gold_standard_nl	sentence_bleu	sentence_nist	rougeL	levenshtein
5	"Имея следующий SPARQL запрос: PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { wd:Q60 wdt:P6 ?uri . } 
 Где:
 wd:Q60 именуется как ""Нью-Йорк.""
 wdt:P6 именуется как ""глава правительства.""
 Трансформируй SPARQL запрос в вопрос на естественном языке. Выведи только транфсормируемый вопрос"	Кто является главой правительства Нью-Йорка?	Кто мер Нью Йорка?	ru	gpt-4-1106-preview	ZERO_SHOT	PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { wd:Q60 wdt:P6 ?uri . }	['Кто', 'является', 'главой', 'правительства', 'Нью-Йорка', '?']	['Кто', 'мер', 'Нью', 'Йорка', '?']	0.2373	0.774	0.2222	28.0
7	"Имея следующий SPARQL запрос: PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { wd:Q91 wdt:P20 ?uri }  
 Где:
 wd:Q91 именуется как ""Авраам Линкольн.""
 wdt:P20 именуется как ""место смерти.""
 Трансформируй SPARQL запрос в вопрос на естественном языке. Выведи только транфсормируемый вопрос"	Где умер Авраам Линкольн?	Где умер Авраам Линкольн	ru	gpt-4-1106-preview	ZERO_SHOT	PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { wd:Q91 wdt:P20 ?uri } 	['Где', 'умер', 'Авраам', 'Линкольн', '?']	['Где', 'умер', 'Авраам', 'Линкольн']	0.6687	1.6	0.75	1.0
7	"Имея следующий SPARQL запрос: PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { wd:Q91 wdt:P20 ?uri }  
 Где:
 wd:Q91 именуется как ""Авраам Линкольн.""
 wdt:P20 именуется как ""место смерти.""
 Трансформируй SPARQL запрос в вопрос на естественном языке. Выведи только транфсормируемый вопрос"	Где умер Авраам Линкольн?	Где умер Абрахам Линкольн?	ru	gpt-4-1106-preview	ZERO_SHOT	PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { wd:Q91 wdt:P20 ?uri } 	['Где', 'умер', 'Авраам', 'Линкольн', '?']	['Где', 'умер', 'Абрахам', 'Линкольн', '?']	0.3365	1.8575	0.75	2.0
7	"Имея следующий SPARQL запрос: PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { wd:Q91 wdt:P20 ?uri }  
 Где:
 wd:Q91 именуется как ""Авраам Линкольн.""
 wdt:P20 именуется как ""место смерти.""
 Трансформируй SPARQL запрос в вопрос на естественном языке. Выведи только транфсормируемый вопрос"	Где умер Авраам Линкольн?	Когда умер Абрахам Линкольн?	ru	gpt-4-1106-preview	ZERO_SHOT	PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { wd:Q91 wdt:P20 ?uri } 	['Где', 'умер', 'Авраам', 'Линкольн', '?']	['Когда', 'умер', 'Абрахам', 'Линкольн', '?']	0.2634	1.3932	0.5	6.0
8	"Имея следующий SPARQL запрос: PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { wd:Q51747 wdt:P113 ?uri . } 
 Где:
 wd:Q51747 именуется как ""Air China.""
 wdt:P113 именуется как ""узловой аэропорт.""
 Трансформируй SPARQL запрос в вопрос на естественном языке. Выведи только транфсормируемый вопрос"	"Какие узловые аэропорты использует авиакомпания ""Air China""?"	Какие аэропорты обслуживает авиакомпания Air China	ru	gpt-4-1106-preview	ZERO_SHOT	PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { wd:Q51747 wdt:P113 ?uri . }	"['Какие', 'узловые', 'аэропорты', 'использует', 'авиакомпания', '``', 'Air', 'China', ""''"", '?']"	['Какие', 'аэропорты', 'обслуживает', 'авиакомпания', 'Air', 'China']	0.2253	1.2925	0.4615	19.0
8	"Имея следующий SPARQL запрос: PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { wd:Q51747 wdt:P113 ?uri . } 
 Где:
 wd:Q51747 именуется как ""Air China.""
 wdt:P113 именуется как ""узловой аэропорт.""
 Трансформируй SPARQL запрос в вопрос на естественном языке. Выведи только транфсормируемый вопрос"	"Какие узловые аэропорты использует авиакомпания ""Air China""?"	Какие аэропорты обслуживает Эир Чайна?	ru	gpt-4-1106-preview	ZERO_SHOT	PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { wd:Q51747 wdt:P113 ?uri . }	"['Какие', 'узловые', 'аэропорты', 'использует', 'авиакомпания', '``', 'Air', 'China', ""''"", '?']"	['Какие', 'аэропорты', 'обслуживает', 'Эир', 'Чайна', '?']	0.2573	0.7755	0.3333	37.0
8	"Имея следующий SPARQL запрос: PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { wd:Q51747 wdt:P113 ?uri . } 
 Где:
 wd:Q51747 именуется как ""Air China.""
 wdt:P113 именуется как ""узловой аэропорт.""
 Трансформируй SPARQL запрос в вопрос на естественном языке. Выведи только транфсормируемый вопрос"	"Какие узловые аэропорты использует авиакомпания ""Air China""?"	Какие аэропорты обслуживает Air China?	ru	gpt-4-1106-preview	ZERO_SHOT	PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { wd:Q51747 wdt:P113 ?uri . }	"['Какие', 'узловые', 'аэропорты', 'использует', 'авиакомпания', '``', 'Air', 'China', ""''"", '?']"	['Какие', 'аэропорты', 'обслуживает', 'Air', 'China', '?']	0.2253	1.2925	0.3333	29.0
9	"Имея следующий SPARQL запрос: PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { ?film wdt:P57 wd:Q16297 ; wdt:P161 wd:Q16297   . ?film wdt:P161 ?uri . } 
 Где:
 wdt:P57 именуется как ""режиссёр.""
 wd:Q16297 именуется как ""Шетнер, Уильям.""
 wdt:P161 именуется как ""в ролях.""
 wd:Q16297 именуется как ""Шетнер, Уильям.""
 wdt:P161 именуется как ""в ролях.""
 Трансформируй SPARQL запрос в вопрос на естественном языке. Выведи только транфсормируемый вопрос"	В каких фильмах, где Шетнер, Уильям является режиссёром, он также играл роль?	Какие актеры снимались в фильмах, где режиссером и актером был Уильям Шетнер	ru	gpt-4-1106-preview	ZERO_SHOT	PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { ?film wdt:P57 wd:Q16297 ; wdt:P161 wd:Q16297   . ?film wdt:P161 ?uri . }	['В', 'каких', 'фильмах', ',', 'где', 'Шетнер', ',', 'Уильям', 'является', 'режиссёром', ',', 'он', 'также', 'играл', 'роль', '?']	['Какие', 'актеры', 'снимались', 'в', 'фильмах', ',', 'где', 'режиссером', 'и', 'актером', 'был', 'Уильям', 'Шетнер']	0.1578	1.1564	0.25	57.0
9	"Имея следующий SPARQL запрос: PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { ?film wdt:P57 wd:Q16297 ; wdt:P161 wd:Q16297   . ?film wdt:P161 ?uri . } 
 Где:
 wdt:P57 именуется как ""режиссёр.""
 wd:Q16297 именуется как ""Шетнер, Уильям.""
 wdt:P161 именуется как ""в ролях.""
 wd:Q16297 именуется как ""Шетнер, Уильям.""
 wdt:P161 именуется как ""в ролях.""
 Трансформируй SPARQL запрос в вопрос на естественном языке. Выведи только транфсормируемый вопрос"	В каких фильмах, где Шетнер, Уильям является режиссёром, он также играл роль?	Приведите список актеров, которые снимались в фильмах, которые режессировал или где играл Уильям Шатнер.	ru	gpt-4-1106-preview	ZERO_SHOT	PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { ?film wdt:P57 wd:Q16297 ; wdt:P161 wd:Q16297   . ?film wdt:P161 ?uri . }	['В', 'каких', 'фильмах', ',', 'где', 'Шетнер', ',', 'Уильям', 'является', 'режиссёром', ',', 'он', 'также', 'играл', 'роль', '?']	['Приведите', 'список', 'актеров', ',', 'которые', 'снимались', 'в', 'фильмах', ',', 'которые', 'режессировал', 'или', 'где', 'играл', 'Уильям', 'Шатнер', '.']	0.1807	1.3862	0.24	73.0
9	"Имея следующий SPARQL запрос: PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { ?film wdt:P57 wd:Q16297 ; wdt:P161 wd:Q16297   . ?film wdt:P161 ?uri . } 
 Где:
 wdt:P57 именуется как ""режиссёр.""
 wd:Q16297 именуется как ""Шетнер, Уильям.""
 wdt:P161 именуется как ""в ролях.""
 wd:Q16297 именуется как ""Шетнер, Уильям.""
 wdt:P161 именуется как ""в ролях.""
 Трансформируй SPARQL запрос в вопрос на естественном языке. Выведи только транфсормируемый вопрос"	В каких фильмах, где Шетнер, Уильям является режиссёром, он также играл роль?	Назовите всех актеров, снимавшихся в главной роли вместе с Уильямом Шетнеромв фильмах срежиссированных им самим.	ru	gpt-4-1106-preview	ZERO_SHOT	PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { ?film wdt:P57 wd:Q16297 ; wdt:P161 wd:Q16297   . ?film wdt:P161 ?uri . }	['В', 'каких', 'фильмах', ',', 'где', 'Шетнер', ',', 'Уильям', 'является', 'режиссёром', ',', 'он', 'также', 'играл', 'роль', '?']	['Назовите', 'всех', 'актеров', ',', 'снимавшихся', 'в', 'главной', 'роли', 'вместе', 'с', 'Уильямом', 'Шетнеромв', 'фильмах', 'срежиссированных', 'им', 'самим', '.']	0.2088	0.5031	0.0	87.0
10	"Имея следующий SPARQL запрос: PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { wd:Q928 wdt:P37 ?uri . } 
 Где:
 wd:Q928 именуется как ""Филиппины.""
 wdt:P37 именуется как ""официальный язык.""
 Трансформируй SPARQL запрос в вопрос на естественном языке. Выведи только транфсормируемый вопрос"	Какой официальный язык на Филиппинах?	Какие официальные языки Филиппин	ru	gpt-4-1106-preview	ZERO_SHOT	PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { wd:Q928 wdt:P37 ?uri . }	['Какой', 'официальный', 'язык', 'на', 'Филиппинах', '?']	['Какие', 'официальные', 'языки', 'Филиппин']	0.0	0.0	0.0	9.0
10	"Имея следующий SPARQL запрос: PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { wd:Q928 wdt:P37 ?uri . } 
 Где:
 wd:Q928 именуется как ""Филиппины.""
 wdt:P37 именуется как ""официальный язык.""
 Трансформируй SPARQL запрос в вопрос на естественном языке. Выведи только транфсормируемый вопрос"	Какой официальный язык на Филиппинах?	Какие языки являются официальными на Филиппинах?	ru	gpt-4-1106-preview	ZERO_SHOT	PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { wd:Q928 wdt:P37 ?uri . }	['Какой', 'официальный', 'язык', 'на', 'Филиппинах', '?']	['Какие', 'языки', 'являются', 'официальными', 'на', 'Филиппинах', '?']	0.258	1.2699	0.3636	23.0
10	"Имея следующий SPARQL запрос: PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { wd:Q928 wdt:P37 ?uri . } 
 Где:
 wd:Q928 именуется как ""Филиппины.""
 wdt:P37 именуется как ""официальный язык.""
 Трансформируй SPARQL запрос в вопрос на естественном языке. Выведи только транфсормируемый вопрос"	Какой официальный язык на Филиппинах?	Какие официальные языки на Филлипинах?	ru	gpt-4-1106-preview	ZERO_SHOT	PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { wd:Q928 wdt:P37 ?uri . }	['Какой', 'официальный', 'язык', 'на', 'Филиппинах', '?']	['Какие', 'официальные', 'языки', 'на', 'Филлипинах', '?']	0.2373	0.8617	0.2	6.0
11	"Имея следующий SPARQL запрос: PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { ?type wdt:P279* wd:Q11424 . ?uri wdt:P31 ?type ; wdt:P495 wd:Q35 . } 
 Где:
 wdt:P279 именуется как ""подкласс от.""
 wd:Q11424 именуется как ""фильм.""
 wdt:P31 именуется как ""это частный случай понятия.""
 wdt:P495 именуется как ""страна происхождения.""
 wd:Q35 именуется как ""Дания.""
 Трансформируй SPARQL запрос в вопрос на естественном языке. Выведи только транфсормируемый вопрос"	Какие фильмы были созданы в Дании?	Назовите все датские фильмы	ru	gpt-4-1106-preview	ZERO_SHOT	PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { ?type wdt:P279* wd:Q11424 . ?uri wdt:P31 ?type ; wdt:P495 wd:Q35 . }	['Какие', 'фильмы', 'были', 'созданы', 'в', 'Дании', '?']	['Назовите', 'все', 'датские', 'фильмы']	0.1991	0.2857	0.2	28.0
11	"Имея следующий SPARQL запрос: PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { ?type wdt:P279* wd:Q11424 . ?uri wdt:P31 ?type ; wdt:P495 wd:Q35 . } 
 Где:
 wdt:P279 именуется как ""подкласс от.""
 wd:Q11424 именуется как ""фильм.""
 wdt:P31 именуется как ""это частный случай понятия.""
 wdt:P495 именуется как ""страна происхождения.""
 wd:Q35 именуется как ""Дания.""
 Трансформируй SPARQL запрос в вопрос на естественном языке. Выведи только транфсормируемый вопрос"	Какие фильмы были созданы в Дании?	Все датские фильмы	ru	gpt-4-1106-preview	ZERO_SHOT	PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { ?type wdt:P279* wd:Q11424 . ?uri wdt:P31 ?type ; wdt:P495 wd:Q35 . }	['Какие', 'фильмы', 'были', 'созданы', 'в', 'Дании', '?']	['Все', 'датские', 'фильмы']	0.1991	0.2264	0.2222	29.0
11	"Имея следующий SPARQL запрос: PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { ?type wdt:P279* wd:Q11424 . ?uri wdt:P31 ?type ; wdt:P495 wd:Q35 . } 
 Где:
 wdt:P279 именуется как ""подкласс от.""
 wd:Q11424 именуется как ""фильм.""
 wdt:P31 именуется как ""это частный случай понятия.""
 wdt:P495 именуется как ""страна происхождения.""
 wd:Q35 именуется как ""Дания.""
 Трансформируй SPARQL запрос в вопрос на естественном языке. Выведи только транфсормируемый вопрос"	Какие фильмы были созданы в Дании?	Выдай мне все датские фильмы.	ru	gpt-4-1106-preview	ZERO_SHOT	PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { ?type wdt:P279* wd:Q11424 . ?uri wdt:P31 ?type ; wdt:P495 wd:Q35 . }	['Какие', 'фильмы', 'были', 'созданы', 'в', 'Дании', '?']	['Выдай', 'мне', 'все', 'датские', 'фильмы', '.']	0.1991	0.3693	0.1818	30.0
11	"Имея следующий SPARQL запрос: PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { ?type wdt:P279* wd:Q11424 . ?uri wdt:P31 ?type ; wdt:P495 wd:Q35 . } 
 Где:
 wdt:P279 именуется как ""подкласс от.""
 wd:Q11424 именуется как ""фильм.""
 wdt:P31 именуется как ""это частный случай понятия.""
 wdt:P495 именуется как ""страна происхождения.""
 wd:Q35 именуется как ""Дания.""
 Трансформируй SPARQL запрос в вопрос на естественном языке. Выведи только транфсормируемый вопрос"	Какие фильмы были созданы в Дании?	Перечислите все датские фильмы	ru	gpt-4-1106-preview	ZERO_SHOT	PREFIX wdt: <http://www.wikidata.org/prop/direct/> PREFIX wd: <http://www.wikidata.org/entity/> SELECT DISTINCT ?uri WHERE { ?type wdt:P279* wd:Q11424 . ?uri wdt:P31 ?type ; wdt:P495 wd:Q35 . }	['Какие', 'фильмы', 'были', 'созданы', 'в', 'Дании', '?']	['Перечислите', 'все', 'датские', 'фильмы']	0.1991	0.2857	0.2	28.0
